rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
3.0,130.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,115.0,8400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,549000.0,361856.9797153316,187143.02028466843
3.0,200.0,2.0,1.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,332.0,2180,974.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,340000.0,421804.9858923624,81804.98589236243
2.0,95.0,1.0,1.0,2.0,2.0,2023.0,1,0,1,1,0,0.0,1.0,232.0,2240,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400000.0,327403.9190363833,72596.08096361673
3.0,113.0,1.0,2.0,2.0,3.0,1956.0,1,1,0,0,0,0.0,1.0,418.0,9100,406.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,345000.0,238217.70926468173,106782.29073531828
1.0,117.0,1.0,1.0,4.0,2.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,8570,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,317130.0,386737.7736488304,69607.77364883036
3.0,230.0,1.0,2.0,4.0,3.0,2016.0,1,0,1,1,0,0.0,1.0,154.0,7500,2329.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,450000.0,744576.8386983123,294576.8386983123
3.0,119.0,1.0,1.0,3.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,107.0,6760,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,398000.0,339834.8654045608,58165.13459543919
2.0,123.0,1.0,2.0,2.0,3.0,2010.0,0,0,0,1,0,0.0,1.0,130.0,1400,1698.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,230000.0,307370.5434626217,77370.54346262169
2.0,156.0,1.0,1.0,4.0,1.0,2010.0,1,1,1,0,0,0.0,1.0,645.0,7520,334.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,152500.0,223597.382818704,71097.382818704
4.0,264.0,4.0,5.0,2.0,4.0,2010.0,1,1,0,0,0,0.0,1.0,189.0,1030,842.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,625000.0,915474.846206552,290474.846206552
4.0,318.0,1.0,1.0,4.0,1.0,2013.0,1,1,1,0,0,0.0,1.0,159.0,7711,2113.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,890000.0,825084.9681647705,64915.031835229485
2.0,68.0,1.0,1.0,3.0,6.0,1987.0,1,0,0,1,0,0.0,1.0,198.0,8670,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,395000.0,278860.33219556825,116139.66780443177
3.0,200.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,453.0,5310,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,495000.0,253956.55885754136,241043.44114245864
3.0,161.0,1.0,2.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,232.0,9050,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,556000.0,478351.2020807282,77648.7979192718
7.0,235.0,2.0,2.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,111.0,5540,1331.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,399000.0,478252.34821459785,79252.34821459785
3.0,225.0,1.0,4.0,2.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,524.0,5002,1789.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,275000.0,355035.1178396415,80035.11783964152
2.0,83.0,1.0,1.0,2.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,9000,803.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,575000.0,416765.05674427806,158234.94325572194
6.0,224.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,322.0,2530,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,360000.0,530271.6931340189,170271.69313401892
3.0,136.0,1.0,1.0,3.0,3.0,2021.0,1,0,1,1,0,0.0,1.0,84.0,7730,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,269200.0,376874.34284190345,107674.34284190345
3.0,240.0,2.0,2.0,3.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,177.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,895000.0,971433.5752692244,76433.57526922435
4.0,196.0,1.0,2.0,4.0,1.0,2010.0,1,1,1,0,0,0.0,1.0,429.0,1495,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,450000.0,389092.3804766074,60907.61952339258
2.0,108.0,1.0,1.0,2.0,3.0,2024.0,1,0,1,0,0,0.0,1.0,232.0,4031,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,395000.0,337986.2548441227,57013.74515587732
4.0,270.0,1.0,1.0,3.0,3.0,1960.0,1,1,1,0,0,0.0,1.0,726.0,2220,1287.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,370000.0,465228.2903451438,95228.29034514382
2.0,132.0,2.0,2.0,2.0,6.0,2024.0,1,1,1,1,0,0.0,1.0,45.0,1200,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,805000.0,874351.5562101277,69351.55621012766
4.0,215.0,2.0,2.0,4.0,1.0,2000.0,1,1,1,0,0,0.0,1.0,272.0,1300,803.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,690000.0,633449.5126096201,56550.48739037989
3.0,139.0,1.0,1.0,2.0,1.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,7700,803.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,343000.0,265764.55872630846,77235.44127369154
4.0,180.0,1.0,2.0,4.0,1.0,2000.0,1,1,1,0,0,0.0,1.0,173.0,7760,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,389000.0,455978.59901285847,66978.59901285847
1.0,62.0,1.0,1.0,2.0,4.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,3500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,320072.0,235328.59701941287,84743.40298058713
2.0,89.0,1.0,1.0,2.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,125.0,2500,1088.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,339000.0,254558.40900694087,84441.59099305913
3.0,144.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,3990,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,270862.0,352193.4207402816,81331.42074028158
5.0,489.0,3.0,5.0,4.0,2.0,1926.0,1,1,1,0,0,0.0,1.0,553.0,1180,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1750000.0,1334435.0845684286,415564.9154315714
7.0,758.0,3.0,5.0,4.0,3.0,1981.0,1,1,0,0,0,0.0,1.0,139.0,9270,803.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1750000.0,1682242.309444693,67757.69055530708
5.0,383.0,4.0,3.0,4.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,0.0,8300,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1440000.0,1347339.7600323127,92660.23996768727
3.0,122.0,1.0,1.0,2.0,5.0,1966.0,1,0,1,1,0,0.0,1.0,132.0,3000,1363.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,499000.0,386799.4740018405,112200.52599815949
3.0,180.0,1.0,2.0,3.0,3.0,2024.0,0,1,0,0,0,0.0,1.0,232.0,9051,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,579945.0,522148.60114582407,57796.39885417593
3.0,119.0,2.0,2.0,3.0,5.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,7500,803.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,387500.0,317162.33863324806,70337.66136675194
4.0,265.0,2.0,4.0,4.0,2.0,2010.0,0,0,0,0,1,0.0,1.0,295.0,4032,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,299000.0,433656.8819580661,134656.88195806608
2.0,100.0,1.0,1.0,3.0,2.0,1850.0,1,1,0,0,0,0.0,1.0,324.0,4100,438.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,120000.0,178181.64985020892,58181.64985020892
2.0,80.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,506.0,7100,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,175000.0,116750.7950692206,58249.20493077939
5.0,235.0,1.0,2.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,107.0,7520,878.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,468000.0,561040.1217787592,93040.12177875916
5.0,321.0,3.0,3.0,2.0,3.0,1900.0,1,1,0,0,0,0.0,1.0,259.0,1000,803.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1195000.0,1058203.9064515238,136796.09354847623
2.0,84.0,1.0,1.0,2.0,3.0,2024.0,0,0,1,0,0,0.0,1.0,232.0,5560,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,175000.0,236710.93640676784,61710.93640676784
3.0,129.0,2.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,3550,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,354750.0,488469.0028967138,133719.0028967138
3.0,270.0,1.0,1.0,3.0,2.0,2012.0,1,1,1,0,1,0.0,1.0,80.0,4040,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,399000.0,462102.5390523418,63102.539052341774
9.0,364.0,4.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,4711,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,580000.0,514597.6491107911,65402.3508892089
3.0,146.0,1.0,2.0,2.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,9940,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,435000.0,500355.8058142556,65355.80581425561
5.0,229.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,232.0,4730,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,349000.0,483908.1522126484,134908.15221264842
2.0,115.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,8480,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,279000.0,380542.1746545738,101542.17465457378
3.0,150.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,241.0,6032,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,169000.0,226700.8783955314,57700.87839553141
4.0,184.0,2.0,2.0,2.0,3.0,1899.0,1,1,0,0,0,0.0,1.0,313.0,5580,805.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,210000.0,269633.64677507273,59633.64677507273
2.0,106.0,1.0,1.0,3.0,3.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,9120,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,295000.0,352347.8988507541,57347.89885075408
4.0,270.0,2.0,2.0,3.0,1.0,2023.0,1,1,1,0,0,0.0,1.0,77.0,4920,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,495000.0,559287.1777182694,64287.177718269406
4.0,280.0,1.0,2.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,242.0,5020,1021.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,395000.0,504569.0181777214,109569.01817772142
1.0,152.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,666.0,2223,664.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,340000.0,241976.53955643263,98023.46044356734
3.0,147.0,2.0,2.0,3.0,6.0,1977.0,1,1,1,1,0,0.0,1.0,298.0,7500,2036.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,325000.0,395463.1895511818,70463.1895511818
2.0,108.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,8400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,470000.0,357762.8554037306,112237.1445962694
6.0,350.0,3.0,3.0,4.0,3.0,2008.0,1,1,1,0,0,0.0,1.0,83.0,1350,1611.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,785000.0,1162604.8363212857,377604.8363212855
4.0,243.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,398.0,6040,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,299900.0,367017.16048861627,67117.16048861627
2.0,103.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,8670,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,504340.0,420309.4216451181,84030.5783548819
3.0,150.0,1.0,1.0,4.0,2.0,2024.0,0,1,0,0,0,0.0,1.0,232.0,6031,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,235000.0,295259.23718130507,60259.23718130507
4.0,238.0,1.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,237.0,4600,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,839000.0,491539.2575596889,347460.7424403111
9.0,285.0,5.0,5.0,3.0,2.0,1912.0,1,1,0,0,0,1.0,1.0,518.0,1020,803.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,900000.0,780111.9350864931,119888.06491350684
3.0,175.0,2.0,2.0,3.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,44.0,1420,803.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,760000.0,923424.0382223474,163424.0382223474
2.0,109.0,1.0,1.0,2.0,4.0,1959.0,1,0,0,0,0,0.0,1.0,480.0,4100,255.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,160000.0,103378.3396491392,56621.66035086081
1.0,386.0,1.0,1.0,3.0,2.0,1978.0,1,1,0,0,0,0.0,1.0,232.0,1601,3279.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,985000.0,805019.0500496052,179980.9499503948
3.0,231.0,2.0,2.0,2.0,8.0,2001.0,1,0,1,1,0,0.0,1.0,130.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,825000.0,918303.0360922576,93303.0360922576
3.0,135.0,1.0,1.0,3.0,2.0,1970.0,1,0,0,0,0,0.0,1.0,201.0,8400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,220000.0,367435.74325343646,147435.74325343646
2.0,81.0,1.0,1.0,3.0,4.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,2020,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,329000.0,272685.5919371063,56314.40806289372
3.0,91.0,1.0,1.0,4.0,3.0,2024.0,0,1,0,0,0,0.0,1.0,232.0,7620,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,316650.0,252373.7754338587,64276.22456614129
4.0,225.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,7380,582.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,85000.0,204259.6801716848,119259.6801716848
4.0,262.0,4.0,4.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,179.0,4020,803.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,490000.0,391225.4217541611,98774.57824583889
4.0,180.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,24.0,5310,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,475000.0,412766.70910039416,62233.29089960584
2.0,172.0,3.0,3.0,2.0,3.0,1800.0,0,0,0,0,0,0.0,1.0,232.0,9000,1452.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,975000.0,836464.0311200706,138535.9688799294
2.0,114.0,1.0,1.0,4.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,653.0,1400,1224.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,290000.0,390335.5699570003,100335.56995700032
5.0,270.0,2.0,2.0,4.0,3.0,1972.0,1,1,1,0,0,0.0,1.0,390.0,3090,2974.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,670000.0,795915.1525611009,125915.1525611009
10.0,680.0,5.0,1.0,3.0,3.0,2010.0,1,0,1,1,1,0.0,1.0,144.0,1000,803.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1750000.0,1929848.1472933025,179848.14729330246
2.0,90.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,4837,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217000.0,284915.46256424685,67915.46256424685
4.0,140.0,1.0,1.0,2.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,889.0,4690,515.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,199000.0,141261.05045492825,57738.94954507175
3.0,141.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,4280,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,578884.0,377560.4458179549,201323.5541820452
3.0,190.0,2.0,3.0,4.0,1.0,1972.0,1,1,1,0,0,1.0,1.0,297.0,1420,2937.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,895000.0,655106.674889585,239893.325110415
1.0,129.0,1.0,2.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,9111,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,235000.0,370616.1187434164,135616.1187434164
4.0,219.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,4141,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,523500.0,387717.8250960173,135782.17490398273
4.0,406.0,2.0,3.0,4.0,1.0,1993.0,1,1,0,0,0,0.0,1.0,326.0,2220,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1095000.0,732851.3489128358,362148.6510871642
7.0,220.0,5.0,1.0,4.0,3.0,2010.0,1,1,0,0,1,0.0,1.0,232.0,4890,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,579000.0,519720.4047701357,59279.59522986435
2.0,165.0,1.0,2.0,2.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,1008.0,9300,282.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,100000.0,240384.79805524705,140384.79805524705
3.0,95.0,1.0,1.0,2.0,2.0,1970.0,1,1,1,0,0,0.0,1.0,339.0,6200,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,240000.0,166723.88841871417,73276.11158128583
2.0,109.0,1.0,1.0,3.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,232.0,5580,686.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185000.0,265073.26498106297,80073.26498106297
5.0,158.0,1.0,1.0,4.0,5.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,2000,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,695000.0,913140.6305969814,218140.63059698135
4.0,285.0,1.0,2.0,4.0,3.0,1999.0,1,1,1,0,0,0.0,1.0,135.0,7711,1417.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,549000.0,669277.2403673459,120277.24036734586
5.0,164.0,2.0,2.0,4.0,2.0,2014.0,0,1,1,0,0,0.0,1.0,163.0,6997,902.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,224000.0,430795.3108898067,206795.31088980671
8.0,404.0,2.0,1.0,4.0,3.0,1918.0,1,1,0,0,0,0.0,1.0,398.0,4140,1393.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,699000.0,607482.4596399271,91517.54036007286
5.0,200.0,2.0,2.0,4.0,3.0,1960.0,0,1,1,0,0,0.0,1.0,311.0,1390,1983.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,450000.0,572750.0709233348,122750.0709233348
3.0,145.0,1.0,2.0,4.0,3.0,1900.0,1,1,1,0,0,0.0,1.0,963.0,9400,257.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,329000.0,269787.95469471795,59212.04530528205
3.0,167.0,2.0,2.0,3.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,45.0,1300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,605000.0,734346.7936562198,129346.79365621984
1.0,55.0,1.0,1.0,2.0,2.0,2010.0,1,0,0,0,0,0.0,1.0,107.0,2018,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,310000.0,215297.4787247425,94702.52127525746
3.0,220.0,2.0,2.0,2.0,1.0,1895.0,1,1,1,0,0,0.0,1.0,748.0,1933,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,660000.0,400996.4436038016,259003.5563961984
